id,videoId,author,text,date,likeCount
UgzBlRfA5C9rjVNG9WJ4AaABAg,SvBSLMzZW-Y,@Jeffdc5s,Sound quality alone makes it no contest for me. Apple Music with AirPods Max is heavenly,2025-03-30T06:35:09Z,3
UgzgndhzBQ8hRyjKNd94AaABAg,SvBSLMzZW-Y,@Survingnigeria,With this ios26 update the Apple Music Dj mix has no competitor,2025-06-22T17:10:43Z,1
Ugxi-peP4BW7I-OrDZd4AaABAg,SvBSLMzZW-Y,@K1X_7274,"Use any music app you want, hell even download music to a USB.
After all, music is your own personal space to relax or have fun.",2025-04-01T17:33:11Z,2
UgxrcUsDCQSg0ziQFQV4AaABAg,SvBSLMzZW-Y,@lnrdhpl,"You know what, that's actually what made me stay in Apple Music it's finding songs through people online or in person. That made me love the app more.",2025-05-29T19:49:04Z,1
UgzJ1X5BminaCYXUHhh4AaABAg,SvBSLMzZW-Y,@fbian06,"So either you are listening to music over a potato or I don’t know but Apple Music has a way way way better sound quality, even without lossless, only with Dolby atmos and the higher bit rate is the sound quality 10000 times better than the quality from Spotify",2025-06-21T10:24:02Z,1
Ugzy9VC1lONHa7mKu2J4AaABAg,SvBSLMzZW-Y,@obeddanks3120,i love how its Larry June to start off 🤝,2025-03-28T00:58:59Z,1
UgxP3Qm0WKDjBlokD3J4AaABAg,5tGCFmekBZc,@MC_VNM,Apple music’s lossless is 192KHz. Spotify’s is just over 40.,2025-10-10T06:50:31Z,509
UgzE2No63GylFXPmC5d4AaABAg,5tGCFmekBZc,@klin.42,Spotify doesn't even support Dolby Atmos or audio above 16-bit/44.1 kHz. Apple Music goes up to 24-bit/192 kHz.,2025-10-25T00:45:04Z,125
UgzEpFc9vTh14ACV5ep4AaABAg,5tGCFmekBZc,@austinplays4485,Bru for 19 dollars a month I get YouTube with no ads and YouTube Music I can literally listen to anything,2025-10-09T00:01:04Z,211
UgyCI959Gpn2YtHLoo94AaABAg,5tGCFmekBZc,@RealJoeOfficial,As someone who uses Apple Music. All of this fighting over why is better is not called for. I just use it because of the ui and that it is part of the apple ecosystem. They have such minor differences that it just comes down to personal preference and fighting over it has no need.,2025-10-09T01:14:05Z,66
Ugwq_srgVj7lWlSAt_x4AaABAg,5tGCFmekBZc,@harshitkumar72,"The user interface, managing, color schemes, and previously sound quality(now the same)...

Apple music Wins.",2025-10-09T16:41:57Z,111
Ugz5rc31GQHRtncoSGt4AaABAg,5tGCFmekBZc,@erod-si6lj,I only used Spotify for a long time. Till the prices kept going up,2025-10-09T14:39:11Z,38
UgzQnLX3Q0e8bdxL3gR4AaABAg,5tGCFmekBZc,@taranveersingh6577,"Spotify is more expensive and the lyrics are often off-sync, but Apples are always perfect.",2025-10-10T17:30:04Z,5
UgwjFDlYi3-PFs6ndZZ4AaABAg,5tGCFmekBZc,@MateIsmaell,"Apple music still having an higher quality because Spotify plays music at 44.1 Khz as the max quality available, but apple music plays music at 44.1 khz as the lower quality, and as the highest quality it is an amount of 192 khz and apple music has an releasement that is Hi-res audio and even better it has Dolby Atmos. 
So, finally apple music is better, and even better, apple music has an cleaner interfaz.",2025-10-09T16:01:08Z,35
UgwJiJwcGxihP3l7oVh4AaABAg,5tGCFmekBZc,@JoystickGuardian,I think we all know any physical media is always the best,2025-10-13T11:17:22Z,5
Ugz1M6p_sO2ZDe-m42F4AaABAg,5tGCFmekBZc,@TylerDoelle-i6s,hes explaining this like spotify is the only one that has lossless audio. Apple music had it first and you cant even listen to lossless audio without having an expensive pair of wired headphones or airpods max.,2025-10-12T23:39:06Z,4
UgwB2yMqHXXmVgtjg6x4AaABAg,5tGCFmekBZc,@Sachalrd,Spotify n'as pas le Lossless Haute Qualité !,2026-04-24T19:06:03Z,2
Ugxxy240yt3TCW4HJyR4AaABAg,5tGCFmekBZc,@nuzzky,Apple Music costs around 110 INR (around 1.25 USD) per month while Spotify platinum costs around 299 INR (around 3.17 USD),2026-04-29T15:01:40Z,2
UgwudNbo5INqL70S2pV4AaABAg,5tGCFmekBZc,@Italo_afghano_mapper,They’re are the same apps guys stop yapping 🥀,2026-06-29T14:57:50Z,0
UgzHwX7q6Zv9DF6h2Ex4AaABAg,5tGCFmekBZc,@m4cepvp,U cant get lossless with wireless headphones,2025-10-13T21:27:32Z,10
UgwsJyDbGMJbyRD3J394AaABAg,5tGCFmekBZc,@GavinWonnell-p8i,They don’t have freaking Dolby atmos and Apple has high res lossless,2025-11-30T03:39:19Z,2
Ugw_K9dXoVc0VfZ4cE94AaABAg,5tGCFmekBZc,@axenz-x,"""Most People that Glaze Apple Music say that it has better audio"" wearing WH-1000XM6's. YEAH IM BROKE BRO.",2025-10-09T02:24:21Z,1
Ugzu5eZyVl8yGIzs2O54AaABAg,5tGCFmekBZc,@obimactta136,"They say that it pays artists better, but forget most people don’t listen to indie.",2025-10-09T15:06:37Z,1
UgwV19DrVp7iDz7KjNJ4AaABAg,5tGCFmekBZc,@youngangelxx,"the interface is much better on apple music, plus the new features like “Lockscreen Album Art” and stuff like that makes it so much more eye catching than Spotify",2025-10-14T19:45:17Z,1
UgyutIwjTEb6icepSwF4AaABAg,5tGCFmekBZc,@KingCBedits,I ordered your snow swirl mousepad 4 days ago,2025-10-09T00:50:08Z,0
Ugya7qESY3j3AAjkVoN4AaABAg,5tGCFmekBZc,@JoshuaSwindenyt,That’s solid depends on the track most tracks on Spotify 16 44.1 it’s only better if the artist re-releases their music to a better/higher rate.,2026-02-12T19:47:28Z,0
UgxZXC4l4HQ6XKzz5Dh4AaABAg,5tGCFmekBZc,@colten-s7j,That guy kinda looks like he’s a little bit cross eyed😂,2025-11-18T08:58:18Z,0
UgwEfOsHuu0F9SeVASx4AaABAg,5tGCFmekBZc,@mgzmtnz,apple music has high resolution lossless audio...,2026-02-25T08:36:49Z,2
UgzEVIN_JwnnUM_XEbN4AaABAg,5tGCFmekBZc,@LD-tn6ff,So Spotify has “caught up” to Apple in terms of lossless audio…,2025-10-08T23:20:14Z,6
UgxDJ3bwW3HJh6XC1OV4AaABAg,5tGCFmekBZc,@Night_for_christ,"Cheaper, and flexable payments.",2026-02-16T09:11:45Z,0
UgzZMyztyPKvcH-st1N4AaABAg,5tGCFmekBZc,@tygeruchiha904,I think they would say its still cheaper,2025-12-17T17:36:29Z,0
UgzpBSIVqTx2vsXT01p4AaABAg,5tGCFmekBZc,@Techprep23,Honestly whoever designed the user interface of Spotify needs to be fired.  that shit is ass.  YouTube music all day.,2025-10-08T23:26:54Z,19
UgwL4isTEa1jQn7ylW94AaABAg,5tGCFmekBZc,@Vlibba,Apple has had lossless audio..,2025-10-09T13:13:53Z,7
UgzbAH7NDIpt9TO3mwd4AaABAg,5tGCFmekBZc,@moseypost,Dolby Atmos?,2025-10-10T22:30:04Z,1
UgyOnuZP0DfOXd0yatZ4AaABAg,5tGCFmekBZc,@GoTuahDaMoon,"It’s literally just preference lol, i’ve always had apple music and i look at spotify and it just looks harder to use and do simple things with it, i don’t use my app to find music i use youtube or instagram so the fact apple is as simple as a library u can add to and search with is all i need",2026-02-16T11:03:59Z,0
Ugzn1EJbdfe2GAjYbyp4AaABAg,5tGCFmekBZc,@Cakeboss-113,And I’m over here using an iPod and skipping more then 6 songs a day and not paying anything,2025-10-09T05:53:00Z,1
Ugy1Vwphqg_xbvoivpZ4AaABAg,5tGCFmekBZc,@Kurayami_雷電,Bro 😂 whatever but lyrics pronunciation is just sexy,2026-01-13T14:12:43Z,0
Ugz4CTrRt4gfxoVdX8J4AaABAg,5tGCFmekBZc,@chinos6146,All Spotify needs is Dolby Atmos and I’m all in for Spotify 🤷🏽,2025-10-10T15:39:48Z,0
UgyADnqIbbnKbHcNdMJ4AaABAg,5tGCFmekBZc,@jems7179,Best quality is physical all day long,2025-12-06T21:10:48Z,0
Ugz_JGZAr3dZWsV90A94AaABAg,5tGCFmekBZc,@Phillyfan1333,Dolby atmos gives Apple spatial audio,2025-10-11T21:25:58Z,0
UgzllzVY22h9W-uRcR54AaABAg,5tGCFmekBZc,@Pretzel65,Spotify lossless isn’t bitperfect lossless. Apple Music is still better audio quality,2025-10-12T08:48:34Z,5
UgwToCA3mcCQNXhDTo94AaABAg,5tGCFmekBZc,@DamadaTattoo,Apple has lossless and even if Spotify gets it too the “premium tier” will still be way more expensive than AM,2025-10-21T16:58:31Z,1
UgyXxY1jxHnH9FWMtll4AaABAg,5tGCFmekBZc,@EricsonSalcedo-zn8gl,I prefer apple music because everytime I make a playlist it always became empty,2025-12-04T11:57:50Z,1
UgwBmsnUQDaWBik14_14AaABAg,5tGCFmekBZc,@ReboBlade,"In Indonesia, The lossless audio in Spotify is 119.000 rupiah while apple music is 55.900 rupiah",2025-12-16T11:34:33Z,0
UgwmJ-bJ4eXxfAhbgDZ4AaABAg,5tGCFmekBZc,@LogicDrop2,does it have dolby atmos,2026-06-06T13:43:00Z,0
Ugz-qmGFirkiH2E6GrR4AaABAg,5tGCFmekBZc,@julianjinx,You need a wired connection for the Spotify lossless audio,2025-10-22T20:18:46Z,3
UgwfBiuNFSOyMxknac14AaABAg,5tGCFmekBZc,@plantingthelife5427,"Hmmm, there is something called hi res loseless in apple music lmao",2026-01-15T11:51:02Z,0
UgyXE0lWUCHQ14liRoN4AaABAg,5tGCFmekBZc,@spectre3446,Or we all can just listen to what we want without fighting over MUSIC APPS??,2025-10-09T15:39:14Z,0
Ugy8yVc9GSgUOrWvwe94AaABAg,5tGCFmekBZc,@austinmejia3210,Apple Music has full dj sets from the worlds biggest concerts,2026-02-11T07:00:46Z,0
UgxL6cmZQkPc4MbN_eF4AaABAg,5tGCFmekBZc,@MichaeljrM,What if peopel want to listen tthe same song but they have to wait for tomorrow🥀,2026-01-04T03:47:16Z,0
Ugy6N5NLY4SgpYpqIWx4AaABAg,5tGCFmekBZc,@clash_kartik,"What headphones are those?, can someone recommend me a top class audio quality headphones in 10k",2026-04-08T13:17:23Z,0
UgyUsZZItawsHwPcU7x4AaABAg,5tGCFmekBZc,@Otai1969klasik,Spotify of course 🎵 both my s21 ultra and iphone 16 pro max using the Spotify.10 years i'm using the Spotify 🎵,2026-01-29T02:00:20Z,0
UgzxoHH8kK22qqfSnKZ4AaABAg,5tGCFmekBZc,@Takeda-San,Dolby atmos on Apple Music is a great experience. Slopify can go home with their KI Artists 😂,2026-02-09T09:23:07Z,0
UgymFPQKuFHJhBRRcBl4AaABAg,5tGCFmekBZc,@Hallerhund,"Why???😭
It’s the same quality now, what’s the better thing about Spotify?
There is no advantage😅",2025-10-14T17:06:07Z,1
UgxiE0UZEkrMRzBt6I14AaABAg,5tGCFmekBZc,@ashaylad5275,spotify lossless is more expensive in other countries compared to apple,2025-11-25T06:33:28Z,0
UgzIKCGxLIx39eWm8xd4AaABAg,5tGCFmekBZc,@JU943-rmp,Apple Music on an Apple TV (tvOS 26) on karaoke night. Spotify isn’t close in this scenario,2025-10-09T09:10:44Z,0
UgyUJcXUV4i8lRFT8XJ4AaABAg,1E0aTb6tF24,@hamdhiirshad6160,"Masstamilan 600+ songs, 90s to 2024 ❤😅",2024-12-13T15:43:01Z,702
Ugy0JfltXe2sQ-yrh6F4AaABAg,1E0aTb6tF24,@adiraihakkim1066,நமக்கு எப்போதும் டவுன்லோடு பண்ணிட்டு Offline ல கேக்குறது தான் பிடிக்கும் ❤🎉,2024-12-12T06:29:16Z,379
UgwH5di8cYmaYsMYBYp4AaABAg,1E0aTb6tF24,@DilseDilse333,❤ Masstamilan Gang!!!🙋🏻,2024-12-12T10:44:58Z,344
UgzRnhHRa5XnADK8ckV4AaABAg,1E0aTb6tF24,@Vijay.rpattu56,LEGENDS ALWAYS using Offline  MP3 songs 🎵...❤,2024-12-12T05:49:21Z,626
UgyVva3SggMiHYdJ4_J4AaABAg,1E0aTb6tF24,@yuvraj4236,Downloaded 400+ songs... ini evanum thaduka mudiyathu🙂,2024-12-12T05:38:17Z,241
UgxVG5-SrJQ05-ckzqx4AaABAg,1E0aTb6tF24,@TvSansui-b4c,Thugitanga sir Thugitanga 😂,2025-01-17T15:50:28Z,34
UgxccD8Y4920GCStfm94AaABAg,1E0aTb6tF24,@muzzamilsharief5542,Playstore il irundhu thooki vittaargal aiya,2025-02-24T02:35:44Z,45
UgzkkOwPMLyum80GnmF4AaABAg,1E0aTb6tF24,@Saro_tvk_thalapathy,Me who downloaded 2k+ song in masstamilan...🗿💥😮‍💨,2026-06-13T15:34:04Z,2
Ugyp1LtWprvSyq0whRB4AaABAg,1E0aTb6tF24,@augustinyoseppu3254,Mass Tamilan and Poweamp music player it's next level feeling ❤❤❤,2024-12-12T12:21:13Z,61
UgxMWzN1WR2N9GbJNyN4AaABAg,1E0aTb6tF24,@Uhsskiwoka,Mass tamilan 😂,2024-12-12T06:24:50Z,41
UgzqVZ32Ny4iJ4DjP8J4AaABAg,1E0aTb6tF24,@nishant__2010-o4y,Mass tamilan supremacy ❤,2024-12-16T09:28:36Z,12
Ugy-7MoBVDY9-6Moiw54AaABAg,1E0aTb6tF24,@AbhishekMTC,Youtube Music ReVanced 🔥,2024-12-12T14:50:07Z,35
Ugw8qUxeTAYQXoAT2mF4AaABAg,1E0aTb6tF24,@SE07-63i,Meanwhile masstamilan Gang 😂😂😂,2024-12-12T06:49:42Z,38
UgydaDstBEtun4Oj-tJ4AaABAg,1E0aTb6tF24,@Thalapathism,Annaikum innaikum ennaikume 'Mass Tamilan dha 🌚🗿❤️‍🔥,2024-12-12T20:46:40Z,13
UgwDbWutwg14-H2lIbR4AaABAg,1E0aTb6tF24,@universetamil4233,Youtify 🔥🔥🔥,2024-12-12T11:59:43Z,29
UgxGR-vFNQhSFC_4wrN4AaABAg,1E0aTb6tF24,@pkgames-143,Tq bro😢,2026-06-15T01:22:08Z,1
Ugxx-ElZWAYlLQxBz4d4AaABAg,1E0aTb6tF24,@kumaran6598,#SuperTT Spotify - avlo than nammala muduchu vitinga ponga 😅😢😅,2024-12-12T11:20:43Z,5
UgzvQ9CiyENmaX7D5Tp4AaABAg,1E0aTb6tF24,@mukeshwtf,One song keka 1 minute wait pannanum😢,2024-12-14T08:57:35Z,15
Ugz346GLONb_04NDE8F4AaABAg,1E0aTb6tF24,@sujaynishon,Bro vera level 💥✨,2026-05-22T03:40:31Z,0
UgzSSyKpY6sNfGuYjpl4AaABAg,1E0aTb6tF24,@cricketbuzz05,"Bro unga recents videos la volume romba kammiya iruku fulla vacha kooda munnadi maari kekala, mobile laium apdithaan lap laium athae mathiri thaan iruku, vera videos la intha problem illa 🤷🏻",2024-12-12T05:51:36Z,3
Ugxs69440hUQs46LXcR4AaABAg,1E0aTb6tF24,@ANIRUDHMANI.890,Not available for playstore 😮,2025-02-13T17:08:35Z,104
UgyYl9U6MWkHr6G4_D14AaABAg,1E0aTb6tF24,@Deepurdnd,Your videos super Friend ❤,2025-01-04T13:00:21Z,2
Ugx5FUziAFedAzLPS4B4AaABAg,1E0aTb6tF24,@gogula-i4x,#SuperTT nammaku eppovume local playlist tha,2024-12-12T08:28:31Z,4
Ugys_AM4KsFcQEpM4OJ4AaABAg,1E0aTb6tF24,@jayanthis9340,Nandri dheivame❤❤❤❤❤❤,2026-01-20T18:48:14Z,0
Ugxp-zT9XzIt5Pynve14AaABAg,1E0aTb6tF24,@KartheesWaran-q1j,Na pathathulaye intha video romba nalla iruku anna❤❤,2025-05-11T14:29:00Z,0
UgyrhxZkzP9b2ti_B-V4AaABAg,1E0aTb6tF24,@mobi12doc,Legend use fm radio😮😮😮😮,2024-12-13T07:24:00Z,2
UgwVozVDNK7fggfnR8x4AaABAg,1E0aTb6tF24,@Saturo_gojoxd67,Thanks bro work agde❤,2025-07-26T14:10:09Z,0
Ugwq3LsLPCcxIU-PeQl4AaABAg,1E0aTb6tF24,@rajma0604,Nanri thalaivaaa ❤,2024-12-12T13:59:00Z,0
UgxZ8J_Ui8jckLWTOYl4AaABAg,1E0aTb6tF24,@SamDeivanayagam,YouTube+Spotify=Spotube,2025-06-30T12:54:09Z,6
UgwksKndz81FpfOd5NJ4AaABAg,1E0aTb6tF24,@Karthikeyan_K_T,Super thalaivaa🎉❤❤❤,2024-12-15T19:08:15Z,0
UgxN1Hd_W9GDChXcAdZ4AaABAg,1E0aTb6tF24,@calvinjeffrey9338,Nandri bro❤,2024-12-14T08:32:28Z,1
UgxzyffWOqFI1Kq2oRJ4AaABAg,1E0aTb6tF24,@kolarusaravanan,athuvum thukitanga bro😢 2 days before than expiry aichu due to Spotify,2025-03-19T06:59:46Z,5
UgyeKyslz--W_YYZFyp4AaABAg,1E0aTb6tF24,@Gokulofficial835,#SuperTT❤Payanadaiyattum was awesome anna😅😅😅😅,2024-12-12T08:27:26Z,0
UgwuWu-ONZBmkZyOoH54AaABAg,1E0aTb6tF24,@shanmugav3636,Thanks for the suggestion bro.,2024-12-12T18:16:44Z,1
UgySkJZjrIuw2l5bT6p4AaABAg,1E0aTb6tF24,@Sriharshan-k5g,Thank u bro❤🎉,2025-04-27T14:40:14Z,0
UgyDMZIAWf124Wr7Ehl4AaABAg,1E0aTb6tF24,@96victorupdate,"Yes Correct 

 Thank You Bro❤",2024-12-12T05:53:43Z,0
Ugy3FCGJVgzMs733V594AaABAg,1E0aTb6tF24,@Uzumaki_edits_321,Last scene is unique bro 😂😂😂,2025-07-03T13:01:51Z,0
UgwSu_aXzTXp2VXFPu54AaABAg,1E0aTb6tF24,@viviyanjeyanthraja,thank you bro,2025-01-11T09:56:39Z,2
Ugy9OV5NEUSAdhkQz-p4AaABAg,1E0aTb6tF24,@tamilselvan22,Youtify❤,2024-12-12T06:19:58Z,10
UgwqbJaXfbFb1YxwofR4AaABAg,1E0aTb6tF24,@georgebush2400,"MP3 mind voice:- 

""வணக்க டா மாப்பிள்ளை""🤨",2024-12-12T15:43:52Z,0
UgxjCbQDpL-RcUq-ACN4AaABAg,1E0aTb6tF24,@sabarinathan5574,Bro athu pola ve Youtfiy app irukku ithula namma offline illaiyum song kekkalam bro ✌🏻,2024-12-18T11:56:50Z,0
Ugy2P6EwHqEnhJQD4tZ4AaABAg,1E0aTb6tF24,@jarninajm156,Thnks bro ❤🎉,2026-01-18T08:14:08Z,0
Ugxqa7PgCOCHzACfpo94AaABAg,1E0aTb6tF24,@MR.thapruz,Thanks I really find the app❤,2026-03-18T14:47:26Z,0
Ugz_zM84D6zvYkg_Emt4AaABAg,1E0aTb6tF24,@infact_tamil4744,Mass brooo....❤❤❤❤🔥🔥🔥🔥🔥,2024-12-12T15:50:23Z,0
UgyC_M7MN8P9zw7wpKZ4AaABAg,1E0aTb6tF24,@PrakashRaj-jp6sq,Anna super anna😮,2025-11-17T09:21:44Z,0
UgyBjuOcu6tlA_DepGN4AaABAg,1E0aTb6tF24,@Anand_2019_7,Super bro ❤,2024-12-15T17:39:57Z,1
UgzmxxitaqdCek_YzXJ4AaABAg,1E0aTb6tF24,@lonevoyager6152,not available in play store now :(,2024-12-19T13:04:36Z,86
Ugy1m1ggy_pIolHugQd4AaABAg,1E0aTb6tF24,@mathivathanan.n,Intha app la download panna local storage ku vanthurum and catch storage la store augara song ah kooda intha app la keka mudithu bro ❤ really vera 11,2024-12-21T00:08:39Z,2
UgxcxX6X1yiTcG9pypl4AaABAg,1E0aTb6tF24,@sureshjothishwaran,நான் யூஸ் பண்ணிட்டு தான் இருக்கேன் . நீங்க வீடியோ லேட்டா போட்டுட்டீங்க. நல்ல இருக்கு app,2024-12-12T07:41:53Z,0
UgydEsjypIzk5vFvJ9l4AaABAg,1E0aTb6tF24,@TGeagle4113K,Super anna,2024-12-12T14:01:17Z,0
UgzsT70LKcaTCoqlbah4AaABAg,8wRtWhe5H_w,@WillBowers,FINALLY,2025-09-13T23:40:38Z,1977
Ugx5rawjctAI5psRlwJ4AaABAg,8wRtWhe5H_w,@filwiththef,My favourite feature about Apple Music is that it pays artists twice as much as Spotify,2025-09-29T11:09:41Z,9260
UgzjwwEdW6IhJGFgMSd4AaABAg,8wRtWhe5H_w,@ErikSWE,"""Apple Music is cooked because Spotify is getting a worse version of what Apple Music has had for years""",2025-09-26T01:10:25Z,2853
UgxAUl6MYiAMA8LrAx14AaABAg,8wRtWhe5H_w,@nathannnadi,“I’m not even gonna lie man” then proceeds to lie 🙂‍↔️,2025-09-25T20:50:25Z,1611
Ugz0310NnlnF53X3SuZ4AaABAg,8wRtWhe5H_w,@miczap11,"Apple music has had full lossless audio for years, and spotify absolutely robs artists blind.",2025-10-08T23:48:41Z,364
UgyzL82g8qEf8FyAU_Z4AaABAg,8wRtWhe5H_w,@staspetryshyn,And now we need to wait for another 10 years for Dolby Atmos support in Spotify. Staying with Apple Music.,2025-09-29T13:35:38Z,115
UgyeOjch1WL-Ck6pRZZ4AaABAg,8wRtWhe5H_w,@UTKarmamusic,As a music producer : 99.9 percent people wont even notice a difference between 320kbps (high quality ) and lossless,2025-09-17T15:37:28Z,4145
Ugx4sgGNhM_6_zUwGnJ4AaABAg,8wRtWhe5H_w,@simoniusbaba8469,Don’t use Spotify if you want to support your favorite artists,2025-09-14T20:24:12Z,201
UgxcQ2BsrXqVko14zil4AaABAg,8wRtWhe5H_w,@DefinitelyProbablyNotaRobot,My favorite thing about Spotify is how the ceo spends money on military weapons instead of paying the artists.,2025-10-08T15:19:57Z,55
Ugz0ep33HCByoKW_nUR4AaABAg,8wRtWhe5H_w,@ha-kyaa7815,Me with YouTube Music:,2025-09-29T22:40:41Z,492
UgwjvKZW-AVwSJoER1N4AaABAg,8wRtWhe5H_w,@SebastianCristanchoYT,The lossless isn’t the major component. It’s the Dolby Atmos,2025-09-14T05:24:28Z,1565
UgwC6YD4bdnZfU6TwSF4AaABAg,8wRtWhe5H_w,@Tejati,I’d rather not have my money going to a CEO that’s actively fighting to not pay artists what they deserve and funding wars on the side. That they still hold such a vice grip on the industry saddens me.,2025-09-14T00:26:13Z,1693
Ugw8N0AAGG12tXb0Drl4AaABAg,8wRtWhe5H_w,@danielmutty,"higher price, killing indie artists, funding wars, thr algorithm being lowkey repeating. just go to tidal for the love of god.",2025-09-14T00:20:30Z,5529
UgwdCYxfGe5YT-8EvEB4AaABAg,8wRtWhe5H_w,@jlufc06,"Apple Music isn't cooked because:

- Better, more intuitive interface
- Cleaner overall UX
- Cheaper
- Shuffle works much better, regardless of not having that AI DJ nonsense
- Apple's owner doesn't sell 600 million in stock to fund AI military tech",2025-09-14T10:41:56Z,1908
UgzDlExCe58SG3ANHoZ4AaABAg,8wRtWhe5H_w,@Tachy_Bunker,Who here is in the downloading music gang? Supporting thru Bandcamp?,2025-10-02T01:18:30Z,40
UgwuygOv4_3unSZ5Ik14AaABAg,8wRtWhe5H_w,@Riju_Shady,Quobuzz laughing,2025-10-08T18:21:16Z,15
UgyrFdZrNdXxzVTCEaR4AaABAg,8wRtWhe5H_w,@inavoigz,Now wait another 10 years for DOLBY ATMOS  😂,2025-09-19T16:01:42Z,331
Ugz9VwMV9ZP0Z3gQLqJ4AaABAg,8wRtWhe5H_w,@VKTR_Tech,"IT DOES NOT MAKE A DIFFERENCE IF YOU USE BLUETOOTH EARBUDS/SPEAKERS, which 99% of people nowadays do so it doesn’t change a thing. Stop confusing people",2025-09-14T00:45:56Z,1293
Ugy0eprwc0Qt7_ujvgN4AaABAg,8wRtWhe5H_w,@s4breign,yt music recommendations algorithm is the goat,2025-09-19T13:19:41Z,191
UgyiYHyU4Xu_ARZ0ZNN4AaABAg,8wRtWhe5H_w,@4_Yaar,"😂😂 Hi Res Lossless, Dolby Atmos",2025-10-09T06:09:25Z,1
UgxrvSE5H_nfzquAMd54AaABAg,8wRtWhe5H_w,@mercatore030,"Please boycott Spotify dear people: their CEO invests his massive income in military technology, they do nothing against soulless AI music and the artist payment is horrible",2025-09-29T13:35:26Z,7
Ugxvg5THC0CCCRMJ8394AaABAg,8wRtWhe5H_w,@Cam-on2jw,When are people going to understand that Spotify is actively killing independent artists and the music industry alike. Literally use ANY other service. It’s not about Apple Music v Spotify,2025-09-14T00:01:27Z,329
UgxdLSK1t5HMpR-zeYx4AaABAg,8wRtWhe5H_w,@Bxu021,"The algorithm can be better, but I just really can’t get behind their UI design, even if Apple Music is a bit old, it’s relatively easy to use.",2025-09-14T05:33:43Z,25
UgwIHQnX80B3JaXiJhp4AaABAg,8wRtWhe5H_w,@Cryptum404,Did you get paid by Spotify to post this?,2025-09-14T06:00:58Z,23
UgysYS3XWzLHO13ObTN4AaABAg,8wRtWhe5H_w,@MinusFiveStars_,Tidal would like a word with you,2026-02-18T14:53:37Z,1
UgyQWjKFNebXIaKOP_p4AaABAg,8wRtWhe5H_w,@MonkeyDLuffy-fj4pt,Still sticking with YT music 😂,2025-09-30T13:05:28Z,2
UgxMhUAbBo8Tmlp8Gk54AaABAg,8wRtWhe5H_w,@Newgen2023-ppp,Honestly with Bluetooth headphones it don’t really sound different to me but Dolby atmos sounds a bit different and that’s only on Apple Music so that’s that ig,2025-09-14T01:40:40Z,166
Ugw400C4dTVhsH6Ce9R4AaABAg,8wRtWhe5H_w,@6767mangomangomustard,"What’s going on with people saying oh Spotify won because they have lossless (which by the way still isn’t close to Apple Music’s lossless frequency pool) ? They don’t support indie creators, Bluetooth doesn’t support lossless, Spotify is going to be more expensive, they’re just greedy",2025-09-14T06:18:25Z,71
UgyPGAEcs7iwbUhM-Ex4AaABAg,8wRtWhe5H_w,@carlosquijano2827,"Too late, I am already gone.",2025-09-15T03:19:53Z,9
UgwZ5NG34dSA0MiYEzx4AaABAg,8wRtWhe5H_w,@geddesthesea849,just say you love evil tech ceos bro,2025-10-06T03:06:09Z,0
UgylncdX_vssDBWJxtJ4AaABAg,8wRtWhe5H_w,@MasterMunter,W music taste don toliver goes crazy,2025-10-12T23:14:43Z,1
Ugw9Tz-Y_aDE6mlmPP14AaABAg,8wRtWhe5H_w,@shoebpanhalkar,I will still prefer apple music just for dolby atmos on airpods pro.,2025-09-14T05:06:23Z,132
UgxkDqVaeVijWsPD2lB4AaABAg,8wRtWhe5H_w,@screwmatrix,yt music recommendation & loudness is GOAT,2025-10-07T14:39:52Z,8
UgxpZjZCfTGHr2AlUR94AaABAg,8wRtWhe5H_w,@Svyamkrit29,But apple music provides lossless at it's Standard plan but Spotify is only including it in Platinum Plan which is almost double the price of Apple Music!,2025-11-29T16:35:26Z,1
UgzjycXSC_5CAXp-rBV4AaABAg,8wRtWhe5H_w,@Jaysupa-w1n,On iOS 26 we have that mixing feature that feels like a dj is mixing your music and it’s so amazing we also finally got the ability to pin music to the top .. so nope I’m good on Apple Music,2025-09-14T04:10:02Z,12
UgwRlSeTBUqxZ8QiJDN4AaABAg,8wRtWhe5H_w,@yashwanth6969,FYI u need wired iems or high quality wired headphones for lossless,2025-09-14T01:20:49Z,85
Ugw-ROJib5nsZ3kMcdF4AaABAg,8wRtWhe5H_w,@JamielDeAbrew,"Spotify lossless isn’t as high fidelity as other platforms. 

This probably won’t see people returning to Spotify if they left for this reason.",2025-09-15T03:49:34Z,6
UgyISDUwke60qqzxcXZ4AaABAg,8wRtWhe5H_w,@lukamikan1457,lol deezer have lossless audio for years,2025-10-09T05:19:33Z,1
UgxdXjctQS8PaHdzR994AaABAg,8wRtWhe5H_w,@apeowo,"Apple Music Has Lossless, Hi-Res Lossless & Dolby Atmos....Spotify Ain't Got Winning Anything!! 😭🙏🏻",2026-02-13T14:49:24Z,1
UgxksCd62wfiDrHBihN4AaABAg,8wRtWhe5H_w,@ThisGuy345,Generally casual user don’t care about lossless or recommending things it’s what there used to and what they like,2025-09-14T00:04:42Z,15
